"","latitude","longitude","deathdate","ptype","druginv","alcinv","accdate"
"1952","39.34753056","-76.58561389","0","1","8","0","5032004"
"1953","39.34753056","-76.58561389","0","2","8","8","5032004"
"1954","39.34753056","-76.58561389","5032004","1","8","0","5032004"
"1955","39.34753056","-76.58561389","5032004","2","8","8","5032004"
"1956","39.34753056","-76.58561389","5042004","2","8","8","5032004"
"1957","39.34753056","-76.58561389","0","2","8","8","5032004"
"1958","39.34753056","-76.58561389","0","1","8","0","5032004"
"1959","39.26280833","-76.566775","0","1","8","0","5112004"
"1960","39.26280833","-76.566775","0","2","8","8","5112004"
"1961","39.26280833","-76.566775","0","1","8","0","5112004"
"1962","39.26280833","-76.566775","5112004","2","8","8","5112004"
"1963","39.26280833","-76.566775","5112004","1","8","0","5112004"
"1964","39.26280833","-76.566775","5112004","1","8","8","5112004"
"1965","39.26280833","-76.566775","0","1","8","0","5112004"
"1966","39.28099722","-76.55543889","7162004","1","8","0","7102004"
"1967","39.31170556","-76.60516944","7302004","5","8","1","7302004"
"1968","39.31170556","-76.60516944","0","9","8","8","7302004"
"1969","39.27246111","-76.53581944","0","2","8","8","4272004"
"1970","39.27246111","-76.53581944","0","1","0","0","4272004"
"1971","39.27246111","-76.53581944","0","1","8","0","4272004"
"1972","39.27246111","-76.53581944","4272004","2","8","0","4272004"
"1973","39.300125","-76.55418333","0","1","8","1","7132004"
"1974","39.300125","-76.55418333","7132004","1","9","0","7132004"
"1975","39.300125","-76.55418333","0","2","8","8","7132004"
"1976","39.33008611","-76.69130278","1282004","5","0","0","1052004"
"1977","39.33008611","-76.69130278","0","1","0","0","1052004"
"1978","39.35302222","-76.53317778","4202004","5","8","8","4202004"
"1979","39.35302222","-76.53317778","0","1","0","0","4202004"
"1980","39.29440278","-76.61068056","8212004","1","9","1","8212004"
"1981","39.22319722","-76.59379167","8312004","1","8","1","8312004"
"1982","39.32745278","-76.57458611","9192004","5","8","0","9162004"
"1983","39.32745278","-76.57458611","0","1","8","0","9162004"
"1984","39.32745278","-76.57458611","0","1","0","0","9162004"
"1985","39.32745278","-76.57458611","0","2","8","8","9162004"
"1986","39.30258333","-76.59117222","10012004","2","8","8","9302004"
"1987","39.30258333","-76.59117222","0","1","8","0","9302004"
"1988","39.28468333","-76.60077222","0","1","0","0","10102004"
"1989","39.28468333","-76.60077222","10102004","1","8","0","10102004"
"1990","39.240525","-76.60909444","0","1","0","0","10202004"
"1991","39.240525","-76.60909444","10202004","2","8","8","10202004"
"1992","39.240525","-76.60909444","0","1","0","0","10202004"
"1993","39.240525","-76.60909444","0","2","8","8","10202004"
"1994","39.240525","-76.60909444","0","2","8","8","10202004"
"1995","39.240525","-76.60909444","0","2","8","8","10202004"
"1996","39.34094444","-76.68541667","9112004","5","8","0","9112004"
"1997","39.34094444","-76.68541667","0","1","0","0","9112004"
"1998","39.33649167","-76.6181","9152004","1","8","0","9152004"
"1999","39.33649167","-76.6181","0","1","8","0","9152004"
"2000","39.33649167","-76.6181","0","2","8","8","9152004"
"2001","39.33649167","-76.6181","0","1","8","0","9152004"
"2002","39.29499444","-76.61980278","9182004","5","8","8","9182004"
"2003","39.29499444","-76.61980278","0","1","9","9","9182004"
"2004","39.35843056","-76.58398056","10142004","5","8","0","10142004"
"2005","39.35843056","-76.58398056","0","1","0","0","10142004"
"2006","39.35843056","-76.58398056","0","2","8","8","10142004"
"2007","39.35843056","-76.58398056","0","2","8","8","10142004"
"2008","39.31027778","-76.63856389","11162004","5","0","0","11152004"
"2009","39.31027778","-76.63856389","0","1","0","0","11152004"
"2010","39.29063611","-76.60893611","11102004","5","8","1","11022004"
"2011","39.29063611","-76.60893611","0","1","8","0","11022004"
"2012","39.34220556","-76.67869444","0","1","0","1","8062004"
"2013","39.34220556","-76.67869444","8062004","2","0","8","8062004"
"2014","39.35666111","-76.67074167","0","1","8","0","1292004"
"2015","39.35666111","-76.67074167","0","2","8","0","1292004"
"2016","39.35666111","-76.67074167","1292004","1","8","0","1292004"
"2017","39.35689722","-76.64521667","3052004","1","8","0","3052004"
"2018","39.35689722","-76.64521667","0","2","8","0","3052004"
"2019","39.26557222","-76.55531389","0","2","8","8","4222004"
"2020","39.26557222","-76.55531389","0","2","8","8","4222004"
"2021","39.26557222","-76.55531389","4222004","2","8","8","4222004"
"2022","39.26557222","-76.55531389","0","1","0","9","4222004"
"2023","39.30969722","-76.69795556","0","2","8","8","4232004"
"2024","39.30969722","-76.69795556","0","2","8","8","4232004"
"2025","39.30969722","-76.69795556","0","2","8","8","4232004"
"2026","39.30969722","-76.69795556","0","2","8","8","4232004"
"2027","39.30969722","-76.69795556","4232004","1","8","1","4232004"
"2028","39.30969722","-76.69795556","4232004","2","8","8","4232004"
"2029","39.30969722","-76.69795556","0","2","8","8","4232004"
"2030","39.30606944","-76.57704167","6212004","1","8","0","6212004"
"2031","39.28926944","-76.60231111","10312004","1","1","1","10312004"
"2032","39.31805278","-76.61283889","0","1","8","0","12222004"
"2033","39.31805278","-76.61283889","12222004","1","8","1","12222004"
"2034","39.32162778","-76.59861111","11022004","5","8","0","11022004"
"2035","39.32162778","-76.59861111","0","1","8","0","11022004"
"2036","39.32917778","-76.70542778","0","2","0","0","11202004"
"2037","39.32917778","-76.70542778","11202004","2","0","0","11202004"
"2038","39.32917778","-76.70542778","0","1","0","0","11202004"
"2039","39.32917778","-76.70542778","0","2","0","0","11202004"
"2040","39.32917778","-76.70542778","0","1","0","0","11202004"
"2041","39.23551667","-76.59946389","9242004","5","1","1","9242004"
"2042","39.23551667","-76.59946389","0","1","0","0","9242004"
"2043","39.23551667","-76.59946389","0","2","0","0","9242004"
"2044","39.23551667","-76.59946389","0","2","0","0","9242004"
"2045","39.23551667","-76.59946389","0","2","0","0","9242004"
"2046","39.27370278","-76.67211389"," 1052005","5","8","0"," 1052005"
"2047","39.27370278","-76.67211389","       0","1","8","0"," 1052005"
"2048","39.31103889","-76.67418333"," 1192005","1","0","0"," 1022005"
"2049","39.31103889","-76.67418333","       0","1","0","0"," 1022005"
"2050","39.31103889","-76.67418333","       0","2","0","0"," 1022005"
"2051","39.31103889","-76.67418333","       0","2","0","0"," 1022005"
"2052","39.31103889","-76.67418333","       0","2","0","0"," 1022005"
"2053","39.31103889","-76.67418333","       0","2","0","0"," 1022005"
"2054","39.29513889","-76.61519722"," 1192005","1","0","0"," 1192005"
"2055","39.29513889","-76.61519722","       0","1","0","0"," 1192005"
"2056","39.29513889","-76.61519722","       0","2","0","0"," 1192005"
"2057","39.29513889","-76.61519722","       0","2","0","0"," 1192005"
"2058","39.32090556","-76.62617222"," 2172005","5","0","0"," 2022005"
"2059","39.32090556","-76.62617222","       0","1","0","0"," 2022005"
"2060","39.28840556","-76.64235278"," 2152005","5","0","0"," 2152005"
"2061","39.28840556","-76.64235278","       0","1","0","0"," 2152005"
"2062","39.32192778","-76.61720556","       0","1","0","1"," 2032005"
"2063","39.32192778","-76.61720556"," 2032005","1","0","0"," 2032005"
"2064","39.32192778","-76.61720556","       0","1","0","0"," 2032005"
"2065","39.32192778","-76.61720556","       0","2","0","0"," 2032005"
"2066","39.32192778","-76.61720556","       0","1","0","0"," 2032005"
"2067","39.32192778","-76.61720556","       0","1","0","0"," 2032005"
"2068","39.28146944","-76.54369722"," 3202005","1","0","0"," 3202005"
"2069","39.30913333","-76.667575"," 4222005","5","1","8"," 4222005"
"2070","39.30913333","-76.667575","       0","1","0","0"," 4222005"
"2071","39.30913333","-76.667575","       0","2","8","8"," 4222005"
"2072","39.3277","-76.56612222"," 6242005","5","0","0"," 6242005"
"2073","39.3277","-76.56612222","       0","1","0","0"," 6242005"
"2074","39.26357778","-76.56659444","       0","1","0","0"," 5022005"
"2075","39.26357778","-76.56659444","       0","2","8","8"," 5022005"
"2076","39.26357778","-76.56659444"," 5022005","1","9","9"," 5022005"
"2077","39.26358889","-76.56659167"," 5022005","1","0","0"," 5022005"
"2078","39.26358889","-76.56659167","       0","1","0","0"," 5022005"
"2079","39.36171944","-76.54703056"," 7102005","5","0","0"," 7102005"
"2080","39.36171944","-76.54703056","       0","1","0","0"," 7102005"
"2081","39.36171944","-76.54703056","       0","2","8","8"," 7102005"
"2082","39.29929167","-76.5992","       0","1","0","0"," 7172005"
"2083","39.29929167","-76.5992","       0","1","0","0"," 7172005"
"2084","39.29929167","-76.5992"," 7172005","2","0","8"," 7172005"
"2085","39.29929167","-76.5992","       0","2","8","8"," 7172005"
"2086","39.31444722","-76.6339"," 7172005","1","8","9"," 7172005"
"2087","39.31444722","-76.6339","       0","1","0","0"," 7172005"
"2088","39.28255278","-76.65730833"," 7182005","1","0","0"," 7162005"
"2089","39.28255278","-76.65730833","       0","2","8","8"," 7162005"
"2090","39.28255278","-76.65730833","       0","1","0","0"," 7162005"
"2091","39.29162222","-76.59376389","       0","1","0","0"," 7292005"
"2092","39.29162222","-76.59376389"," 7292005","2","8","8"," 7292005"
"2093","39.29162222","-76.59376389"," 7292005","1","0","1"," 7292005"
"2094",".",".","       0","1","0","0"," 9222005"
"2095",".","."," 9222005","1","0","0"," 9222005"
"2096","39.32081944","-76.59104444"," 9122005","5","0","1"," 9122005"
"2097","39.32081944","-76.59104444","       0","1","0","0"," 9122005"
"2098","39.29715278","-76.58075"," 8092005","5","0","0"," 8082005"
"2099","39.29715278","-76.58075","       0","1","0","0"," 8082005"
"2100","39.29715278","-76.58075","       0","2","8","8"," 8082005"
"2101","39.27804444","-76.57386389","       0","1","0","1"," 8212005"
"2102","39.27804444","-76.57386389","       0","2","8","8"," 8212005"
"2103","39.27804444","-76.57386389","       0","1","0","1"," 8212005"
"2104","39.27804444","-76.57386389","       0","2","8","8"," 8212005"
"2105","39.27804444","-76.57386389"," 8212005","2","8","8"," 8212005"
"2106","39.32364722","-76.60520556"," 9182005","6","0","0"," 9182005"
"2107","39.32364722","-76.60520556","       0","6","8","8"," 9182005"
"2108","39.32364722","-76.60520556","       0","2","8","8"," 9182005"
"2109","39.32364722","-76.60520556","       0","2","8","8"," 9182005"
"2110","39.32364722","-76.60520556","       0","1","0","0"," 9182005"
"2111","39.317825","-76.61975833","       0","1","0","1","11122005"
"2112","39.317825","-76.61975833","       0","2","8","8","11122005"
"2113","39.317825","-76.61975833","11272005","1","0","0","11122005"
"2114",".",".","       0","1","0","0"," 5042005"
"2115",".",".","       0","2","8","8"," 5042005"
"2116",".","."," 5042005","1","1","0"," 5042005"
"2117","39.28924444","-76.62366389"," 1142005","5","1","0"," 1142005"
"2118","39.28924444","-76.62366389","       0","1","8","8"," 1142005"
"2119","39.30046944","-76.536025","10292005","1","0","1","10092005"
"2120","39.32218889","-76.60941667","       0","1","0","0","11112005"
"2121","39.32218889","-76.60941667","       0","1","0","0","11112005"
"2122","39.32218889","-76.60941667","11112005","2","0","0","11112005"
"2123","39.309175","-76.5786","12042005","5","0","0","12042005"
"2124","39.309175","-76.5786","       0","1","0","1","12042005"
"2125","39.309175","-76.5786","       0","2","0","8","12042005"
"2126","39.29510556","-76.59980556","12312005","5","8","8","12312005"
"2127","39.29510556","-76.59980556","       0","1","0","0","12312005"
"2128","39.35739722","-76.60988333","10082005","1","0","0"," 9162005"
"2129","39.35739722","-76.60988333","       0","1","0","0"," 9162005"
"2130","39.26922222","-76.63383889","10082005","5","0","0","10082005"
"2131","39.26922222","-76.63383889","       0","1","9","9","10082005"
"2132","39.30562778","-76.61159444","12112005","2","8","8","12112005"
"2133","39.30562778","-76.61159444","       0","1","0","1","12112005"
"2134","39.28126389","-76.6741","10142005","1","8","8","10142005"
"2135","39.28126389","-76.6741","       0","2","8","8","10142005"
"2136","39.31110556","-76.62290833","12152005","1","0","0","12152005"
"2137","39.31110556","-76.62290833","       0","1","0","0","12152005"
"2138","39.34540278","-76.60257222","       0","1","0","0"," 1152006"
"2139","39.34540278","-76.60257222","       0","2","8","8"," 1152006"
"2140","39.34540278","-76.60257222","       0","1","0","0"," 1152006"
"2141","39.34540278","-76.60257222","       0","2","8","8"," 1152006"
"2142","39.34540278","-76.60257222"," 1152006","2","8","8"," 1152006"
"2143","39.34540278","-76.60257222"," 1152006","2","8","8"," 1152006"
"2144","39.29328056","-76.66130833"," 2102006","5","0","0"," 2062006"
"2145","39.29328056","-76.66130833","       0","1","0","0"," 2062006"
"2146","39.31549444","-76.614025"," 3222006","1","0","1"," 3212006"
"2147","39.34899444","-76.54868889","       0","1","0","0"," 4062006"
"2148","39.34899444","-76.54868889","       0","1","0","0"," 4062006"
"2149","39.34899444","-76.54868889"," 4062006","2","0","8"," 4062006"
"2150","39.32368611","-76.54071111"," 4072006","5","0","0"," 4062006"
"2151","39.32368611","-76.54071111","       0","1","0","1"," 4062006"
"2152",".",".","       0","1","0","0"," 4112006"
"2153",".","."," 4112006","2","8","8"," 4112006"
"2154",".",".","       0","1","0","0"," 4112006"
"2155","39.36554444","-76.54998056"," 4192006","1","0","0"," 4192006"
"2156","39.36554444","-76.54998056","       0","1","0","0"," 4192006"
"2157","39.301025","-76.55032778"," 5272006","1","0","0"," 5272006"
"2158","39.301025","-76.55032778","       0","2","8","8"," 5272006"
"2159","39.301025","-76.55032778","       0","2","8","8"," 5272006"
"2160","39.30161667","-76.60350833"," 5302006","5","9","9"," 5302006"
"2161","39.30161667","-76.60350833","       0","1","0","0"," 5302006"
"2162","39.29638611","-76.67846389"," 5172006","5","0","0"," 5172006"
"2163","39.29638611","-76.67846389","       0","5","0","0"," 5172006"
"2164","39.29638611","-76.67846389","       0","1","8","8"," 5172006"
"2165","39.29414722","-76.65348611"," 5212006","5","0","0"," 5202006"
"2166","39.29414722","-76.65348611","       0","1","9","9"," 5202006"
"2167","39.31584722","-76.65238889"," 6112006","5","0","0"," 6052006"
"2168","39.31584722","-76.65238889","       0","1","0","0"," 6052006"
"2169","39.28631111","-76.61917222"," 5282006","5","0","0"," 5272006"
"2170","39.28631111","-76.61917222","       0","1","0","0"," 5272006"
"2171","39.28631111","-76.61917222","       0","2","8","8"," 5272006"
"2172","39.28009444","-76.5497","       0","1","0","0"," 6082006"
"2173","39.28009444","-76.5497","       0","1","0","0"," 6082006"
"2174","39.28009444","-76.5497","       0","2","0","8"," 6082006"
"2175","39.28009444","-76.5497","       0","2","8","8"," 6082006"
"2176","39.28009444","-76.5497"," 6082006","2","8","8"," 6082006"
